,sig
REJECT_COUNT_-1 VAUTH_DEVICE_TYPE_-1 AMOUNT_REFUND<=110.5,0.270738340746
REJECT_COUNT_-1 AMOUNT_REFUND<=0.5 VAUTH_DEVICE_TYPE_-1,0.270738340746
REJECT_COUNT_-1 STATE_ATTACH_COUNT<=0.5 AMOUNT_REFUND<=110.5,0.266411168747
STATE_ATTACH_COUNT<=0.5 VAUTH_DEVICE_TYPE_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.266093453616
REJECT_COUNT_-1 REQUIRED_TAKE_FLAG VAUTH_DEVICE_TYPE_-1,0.265508614023
FILING_STATUS_MarriedFilingSeparately AMOUNT_REFUND<=0.5 STATE_ATTACH_COUNT<=0.5,0.264193625805
REJECT_COUNT_3.0 COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.260224314888
REJECT_COUNT_-1 FILING_STATUS_MarriedFilingSeparately IMPORT_TYPE_Manual,0.257856123324
REJECT_COUNT_3.0 REQUIRED_TAKE_FLAG IMPORT_TYPE_Manual,0.256432449443
DMA_AREA_New Orleans COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.256290689532
REJECT_COUNT_1.0 REQUIRED_TAKE_FLAG AMOUNT_REFUND<=0.5,0.251500759972
REJECT_COUNT_3.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AMOUNT_REFUND<=110.5,0.24917009128
VAUTH_DEVICE_TYPE_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow AMOUNT_REFUND<=110.5,0.24878142955
REJECT_COUNT_-1 FILING_STATUS_MarriedFilingSeparately STATE_ATTACH_COUNT<=0.5,0.246707921704
FILING_STATUS_MarriedFilingSeparately DMA_AREA_New Orleans STATE_ATTACH_COUNT<=0.5,0.244486943113
FILING_STATUS_MarriedFilingSeparately REQUIRED_TAKE_FLAG FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.24280538232
REJECT_COUNT_1.0 REQUIRED_TAKE_FLAG COST_PER_CUST>=12.4691162109375,0.239345795931
